TBATS,STFL,TEST,TBATS_UPPER_95%,STFL_UPPER_95%
16503.7645698403,14820.8818642037,16526.4166666667,18142.2381345225,19119.0652943359
16062.1020097916,14314.5867426727,15965.958333333301,17701.2397563258,18618.7056932964
14917.7399076584,13397.7479970012,14606.833333333301,16557.5419051835,17707.7942941043
16256.4930290657,14813.2302601192,15797.916666666699,17896.9596843288,19129.1957633672
16667.4040148999,14830.7051512182,15821.791666666699,18308.5356242418,19152.5817537234
16710.5148781423,14706.980706658,15969.583333333301,18352.3133051417,19034.760334751
16740.3730386231,14429.9238980195,16000.291666666699,18382.8393173129,18763.598511023
16670.2614897949,14024.970546629,15764.708333333301,18313.3965258545,18364.5321366339
16176.8142543741,13445.4736041909,15145.083333333301,17820.6190591935,17790.9141958342
14980.347168106,12357.7383426464,13779.75,16624.8226030428,16709.0499928912
16267.0359622534,14081.0821543187,15344.958333333301,17912.1831778107,18438.2569522366
16626.2820550057,14617.5991908104,15864.625,18272.1020367359,18980.6292573657
16618.4812077093,14481.2478805483,15897.875,18264.9764576436,18850.1253683843
16598.5267632117,14356.7178723583,15562.291666666699,18245.6988885224,18731.4349655856
16480.0370848554,13932.7816960621,15558.333333333301,18127.8874985471,18313.3306100488
15939.9683768418,13366.2868907033,14635.375,17588.4985301366,17752.6598718672
14698.942948302,12812.1407347101,13360.208333333301,16348.1540709611,17204.3300603129
15943.4249137542,14139.5278352724,14974.75,17593.3184540802,18537.5258132159
16263.0837610147,14509.3357044125,15248.333333333301,17913.6609275522,18913.134673036
16218.5609619236,14074.3696088345,15420.958333333301,17869.8244152279,18483.9619367151
16164.9713610514,13727.2150957083,15537.75,17816.922786079,18142.5931814625
16016.128977035,13792.9377770351,15860.666666666699,17668.7697886338,18214.094049122
15449.1584114667,13466.6603678728,15318.375,17102.4899890966,17893.5872843995
14184.8219398259,12641.578281611,13879,15838.8453675121,17074.2683301395
15409.6942871304,14169.0716267139,15107.125,17064.4107982134,18607.5173240699
15713.525527105,14559.7943065948,15218.541666666699,17368.9360453974,19003.9881986784
15657.0072856342,14138.8225609753,14435.75,17313.1141300746,18588.7572225729
15595.2739866813,14443.8659335529,15187.708333333301,17252.0784323298,18899.5339681513
15442.1287759252,13951.3047349702,15322.5,17099.631767717,18412.6987745723
14874.6553152178,13718.9065676213,14752.833333333301,16532.8577082227,18186.0192725631
13613.5455181261,12515.664448977,13417.458333333301,15272.4478209135,16988.4885077465
14845.2752226389,14120.567336779,14752.625,16504.8780489639,18599.0954658368
15159.4682309372,14590.6312571558,14807.166666666699,16819.7718442301,19074.8562007572
15116.6638858658,14781.5742889444,14563.083333333301,16777.669914589,19271.4888189629
15071.8199090459,14520.0574974674,14262.916666666699,16733.5289052537,19015.6544132202
14938.540120637,14260.4209134876,14304.458333333301,16600.9522822996,18761.6930415622
14393.6882167598,14106.8941612772,13985.875,16056.8036345879,18613.8343553596
13157.7176560594,13425.8838252895,12557.083333333301,14821.5360625978,17938.4849659944
14416.8496311944,14594.6195192062,14124.958333333301,16081.370858907,19112.8745139077
14760.4395335294,14906.8808527984,14483.625,16425.6630649811,19430.7826354634
14748.747057936,15106.370772215,14483.041666666699,16414.6737456751,19635.9123032372
14736.4416490025,14870.2995587352,14698.458333333301,16403.0712809594,19405.4738247706
14636.8328843437,14538.4244135508,14726.875,16304.1649116722,19079.224427355
14126.4869462591,13995.2611813085,14419.291666666699,15794.5207350776,18541.6799815753
12925.559208238,13125.0433880069,13024.916666666699,14594.2937943497,17677.074039208
14219.9748871382,14526.471970528,14590.875,15889.4094374123,19084.1075627544
14598.7981446188,15030.483494748,15064.75,16268.9315128449,19593.7171435527
14622.0047605182,15283.0043410349,15208.583333333301,16292.8372038813,19851.8291872769
14643.990055991,15069.3286468046,15049.916666666699,16315.520813713,19643.7378564942
14577.801639544,14327.086919744,14789.541666666699,16250.0296611098,18907.0736838896
14099.7581058208,13974.1378215151,14506.916666666699,15772.682304124,18559.6953559707
12929.7836935917,13120.2183995714,12915.25,14603.4027031118,17711.3399448866
14253.5908352722,14128.6161987773,13194.416666666699,15927.9034724684,18725.2950200474
14660.0509647589,14890.4729704729,14805.75,16335.0557876358,19492.7023571905
14708.9686913589,15499.1603201579,15111.5,16384.665705762,20106.9335860666
14754.5910047079,15350.4862498851,15037.583333333301,16430.9792583023,19963.796732833
14709.8410730359,15145.0941185364,15075.083333333301,16386.9193788709,19763.9351803323
14250.9377560625,14593.5546264537,14525.583333333301,15928.7049433951,19217.9196527234
13097.7308327169,13621.8608625291,12933.291666666699,14776.1855056911,18251.7432625736
14435.8838720935,14777.3321120444,14444.208333333301,16115.0248655174,19412.7253186986
14854.2451129064,15552.3819192579,14878,16534.071052862,20193.2793887514
14912.6214600843,15752.5875508901,14856.291666666699,16593.132456669,20398.9827627081
14965.2872666446,15446.5925958667,14867,16646.4825214435,20098.4790526132
14925.2174687877,15152.2654109283,14673.25,16607.0959906998,19809.6366381889
14468.7062033569,14812.3551752342,14141.541666666699,16151.2670546569,19475.204721442
13315.7009179156,14108.8973353307,12799.041666666699,14998.9429710473,18777.2187716315
14651.9839140048,15395.2600784472,14271.166666666699,16335.9063010433,20069.0469985667
15066.5417029675,15920.1153655374,14680.083333333301,16751.1433751208,20599.3613856495
15119.3372989274,15954.074454989,14829.291666666699,16804.6187063263,20638.7732135848
15164.8171346819,15592.7877535262,14978.291666666699,16850.7778431707,20282.9329112846
15116.1421875582,15046.8003500632,15081.791666666699,16802.7815864387,19742.3855897218
14649.8044647923,15027.2960520788,14502.916666666699,16337.122007646,19728.3150783064
13485.9588801991,14311.0919240038,13213.5,15173.953838782,19017.538463274
14810.6024851031,15945.3806046614,14673.291666666699,16499.2743929771,20657.2484051269
15212.9414559922,16150.9621356331,15066.125,16902.2896660121,20868.244967001
15253.1609870052,16122.2866649925,15337.333333333301,16943.1863416767,20844.9783184009
15285.929796751,15895.8233683762,15437.541666666699,16976.6322499474,20623.9176562715
15224.6288602301,15547.9359977919,15521.5,16916.0081788258,20281.4267538072
14745.9655388965,15309.5746160796,14981.166666666699,16438.0215396373,20048.4556949143
13570.3031636337,14386.3072962888,13550.291666666699,15263.0354646427,19130.5725735886
14883.8380559262,15676.9674623473,15549.583333333301,16577.2465165798,20426.6108345856
15275.9644110933,16111.2255500032,15800.625,16970.0486879907,20866.2409343634
15307.0422119861,16186.5563051651,15752.291666666699,17001.8034243985,20946.9376394236
15331.8999016317,15856.140378593,15760.666666666699,17027.338255399,20621.8816210034
15264.0614430942,15481.0551461042,15607.166666666699,16960.1769292846,20252.1502752823
14780.3589554385,15207.0352012656,14895.333333333301,16477.1515855613,19983.478216075
13601.2609946198,14309.3704873896,13271.291666666699,15298.7305513835,19091.1554068288
14913.0484767002,15639.7404670684,15060,16611.1949527773,20426.8613301583
15305.1786773363,16337.609143804,15337.416666666699,17004.0018313698,21130.0600094766
15338.0524838903,16435.2367653881,15699.583333333301,17037.5535046721,21233.0117123756
15366.5166343913,16311.5552476691,16004.666666666699,17066.6957667574,21114.6483743943
15304.090575118,16175.9991210651,16155.583333333301,17004.9478185725,20984.4045455328
14827.5791269115,15844.2838537987,15688.5,16529.1144714849,20657.9957134871
13657.4010279867,14695.2591868855,14051.541666666699,15359.6142062511,19514.2716386395
14979.7653473308,15775.0711057375,15935.125,16682.656274189,20599.3783256619
15384.036197103,16346.3327479429,16409.25,17087.6045276998,21175.928931297
15430.5009126968,16453.6205999052,16550.125,17134.747706848,21288.4999609983
15473.8734249354,16196.2582360452,16730.3333333333,17178.7987770434,21036.4150081322
15427.5224444387,15847.2485812605,16861.875,17133.1261837077,20692.6770164387
14968.0856346934,15621.1790006031,16427.875,16674.3675630282,20471.8733697103
13815.79982631,14943.565096884,14483.916666666699,15522.7594730764,19799.5196893965
15156.6792497158,16320.3271641583,16206.75,16864.3163133954,21181.5362880901
15579.8821964766,16781.5580832076,16506.25,17288.1961058136,21648.0160650105
15645.4812584923,16908.2115328483,16548.9166666667,17354.4728363305,21779.9127173123
15707.9688491077,16701.3192000694,16441.5416666667,17417.6379492315,21578.2579502243
15680.4876049544,16346.2296104328,16580.2083333333,17390.833813733,21228.4003074504
15239.4468232362,15827.1442685691,15930.833333333301,16950.4696995774,20714.541311666
14104.8549647455,14987.5115271616,14141.958333333301,15816.553797975,19880.1293335028
15462.5001775078,16260.4554562023,16035.541666666699,17174.8744302615,21158.2884608056
15901.3192289528,16670.0386627575,16493.375,17614.3681018114,21573.0813183986
15981.1699738368,16745.9775929416,16505.0833333333,17694.8940661092,21654.2243700598
16056.3390404333,16367.5133204327,16670.2916666667,17770.7379962201,21280.9587070373
16039.7743129709,16158.700825819,16692.4583333333,17754.8475226245,21077.3393273966
15607.7033451,16044.5928338707,16051.25,17323.4501860603,20968.4189732928
14479.9677158245,15051.2278999807,14299.875,16196.3873128633,19980.2362174123
15842.2052652121,16395.1776559026,16329.583333333301,17559.2969329595,21329.3627087118
16283.2205816272,16610.9074695074,16785.2916666667,18000.9833919139,21550.2638321746
16362.7588531388,16703.0381627571,16797.625,18081.1932899846,21647.5604267858
16435.0147527586,16280.9863108457,17000.375,18154.1203684208,21230.6690846738
16412.8659244637,15857.6869661793,16928.1666666667,18132.6420385984,20812.5248750906
15972.4921956838,15487.4967105036,16250.583333333301,17692.9381354152,20447.4843965407
14833.7105206015,14501.8031599677,14540,16554.8253817731,19466.9352818447
16182.157586555,15436.0231117651,16353.541666666699,17903.9406741883,20406.2943447814
16606.6604523706,16162.7820563929,16782.375,18329.1108494268,21138.1870923476
16667.0103304819,16393.6181876531,16809.7916666667,18390.1285453058,21374.1517347601
16717.4711838167,16121.742373886,17033.5,18441.2568153206,21107.3991566894
16671.0127078247,15627.0253618583,17099.5833333333,18395.4651407651,20617.8001211485
16203.9288287988,15352.3111005715,16430.5833333333,17929.0474717706,20348.1985933022
15036.1717302937,14488.0125449606,14904.916666666699,16761.9557767335,19489.0075441661
16353.5333492942,15537.6420509507,16565.0833333333,18079.9822148447,20543.7393456637
16745.0147221204,16069.5500209561,16861.125,18472.1276136665,21080.7444161265
16770.5983047749,16262.9894681799,17029.7916666667,18498.3758602034,21279.2757845939
16784.7549531057,16069.5785843948,17249.75,18513.1969137854,21090.9516585944
16700.6751489534,15346.7605586614,17205.9166666667,18429.7810506739,20373.215242865
16194.88562047,15081.9657235975,16492.875,17924.6550289056,20113.4968856204
14987.5813865137,14116.9929157358,14644.833333333301,16718.0136573424,19153.5954389117
16264.8051857571,15574.6244441265,16292.375,17995.8998989077,20616.2932272296
16615.8146901792,16029.7242068672,16757.375,18347.5712185941,21076.4541640347
16600.8526478262,16101.1967921815,16753.625,18333.2717908039,21152.9828528363
16574.6516607021,15902.7826847654,16818.4166666667,18307.7333217603,20959.6197935401
16450.6632045451,15419.9080653356,16903.75,18184.4070786997,20481.7911819964
15905.6720591667,15099.141329578,16287.375,17640.0778662991,20166.0654289494
14660.1261994566,14127.0268100906,14825.125,16395.193443681,19198.9868819805
15900.3141273994,15494.8153397925,16638.375,17636.0425290014,20571.8063889179
16215.7300638109,15878.3693085726,17111.9583333333,17952.1191279011,20960.3863544861
16166.8421628625,15861.9229011843,17112.2916666667,17903.8928081963,20948.9609782002
16108.5954724171,15516.3136322096,17105.7083333333,17846.3077134459,20608.3677893317
15954.6392629172,15257.0192785019,17061.875,17693.0128947278,20354.084579351
15381.9399081588,14942.2791032303,16297.875,17120.9747387229,20044.3506259722
14111.1093812622,14012.4402840268,14754.208333333301,15850.8049907517,19119.5131213015
15328.5813578163,15349.4407882782,16503.75,17068.9375293824,20461.5100471287
15623.9753548701,15642.600119041,17069.0416666667,17364.9916438557,20759.660920843
15557.8640770508,15494.4921294158,17226.75,17299.5414369115,20616.5396098081
15485.2756992298,15343.0316695021,17239.125,17227.6141676414,20470.0609783171
15319.9207130092,15030.9678946287,17200.1666666667,17062.9200957605,20162.9741958235
14738.8045230105,14109.1625226635,15817.125,16482.4646261409,19246.1409942514
13462.5558570219,13645.0887221932,14647.791666666699,15206.876246945,18787.034556176
14677.6029808428,14780.6497220886,16919.0416666667,16422.5834149053,19927.5581243887
14973.5381435012,15453.2135782163,16996.7916666667,16719.1781405399,20605.0797686101
14910.8854193134,15627.1905001918,16953.375,16657.1858833989,20784.0097122427
14844.6036696504,15257.5861498524,16706.1666666667,16591.5645810111,20419.3536308449
14688.3142434583,14717.5497552383,15906.416666666699,16435.9353420437,19884.2607661124
14118.9145927206,14340.390766678,15052.541666666699,15867.1956108211,19512.0405819634
12856.907855661,13248.6514129895,13587.958333333301,14605.8482794522,18425.2353207414
14088.5803859356,14460.6451711591,15158.5,15838.1798861772,19642.1584728935
14403.3676396965,15157.9823388065,15730.166666666699,16153.6256441667,20344.4203494363
14361.6235721525,15514.3624542179,15944.25,16112.5408868961,20705.7205019892
14318.125250743,15152.3032933176,15963.541666666699,16069.7017569461,20348.576719747
14186.3022874957,14874.7241087227,15941.75,15938.5376246596,20075.9082685338
13642.8522497031,14269.1241080854,15356.708333333301,15395.7460487484,19475.2143691475
12408.0720842725,13443.9446479848,13905.041666666699,14161.6237306463,18654.9363912502
13668.0375163293,14826.9224371083,15375.958333333301,15422.2465805827,20042.8110565513
14011.9708162377,15338.1487838545,15751.833333333301,15766.8366284364,20558.9296864102
14000.0120690717,15546.1850180251,15579.041666666699,15755.5353365257,20771.8536235285
13986.7256363528,15429.3511359058,15597.25,15742.9061474037,20659.902877032
13885.3313957805,14844.3179647697,15637.791666666699,15642.1687019357,20079.7482869738
13372.3219018677,14909.8933089698,15120.916666666699,15129.8155509224,20150.1976704271
12167.7954873712,14098.5120777451,13533.541666666699,13925.9447878032,19343.6859492925
13457.637251548,15199.1864871456,15189.916666666699,15216.4417023362,20449.2253522225
13830.8883158805,15744.1074672145,15599.458333333301,15590.3471826293,20999.0068218048
13847.5184689435,15602.489220633,15669,15607.632396946,20862.2445732068
13861.9338791269,15249.2551851505,15747.583333333301,15622.7026045351,20513.8620566066
13787.2094511887,14862.7111265717,15720.416666666699,15548.6324812831,20132.1650501807
13299.706961226,14542.2099648888,15276.625,15061.7838069437,19816.5064862357
12119.4089831234,13635.6941910896,13649.708333333301,13882.1389242811,18914.828868018
13432.1005472044,14993.7781144903,15134.25,15195.4830609224,20277.7465170456
13826.7389080007,15398.4255138702,15500.916666666699,15590.773246138,20687.2232242442
13863.226540651,15477.7909587862,15416.916666666699,15627.9133374498,20771.4135712616
13895.9190440658,15024.0799968825,15488.125,15661.2580346509,20322.5231177781
13837.8575278115,14810.2095880247,15323.583333333301,15603.8482259991,20113.4688356404
13365.3866198034,14540.541292807,14787.541666666699,15132.0285495882,19848.6122973694
12198.4881118479,13873.0819770837,13469.791666666699,13965.7805730733,19185.9603806923
13522.9621891567,15027.1635066692,15055.083333333301,15290.9046841881,20344.8449632427
13927.7966274782,14959.7712858006,15417.5,15696.388439627,20282.2514610235
13972.9390853466,15493.8737050532,15396.166666666699,15742.1808809749,20821.1482763228
14012.8041787214,15401.0762448993,14675.166666666699,15782.6957326429,20733.140901273
13960.5049251503,15054.5643829655,15259.5,15731.0457958108,20391.4148251087
13492.4697056513,15022.9883301507,14816.375,15263.6594654392,20364.6202702847
12328.7747732583,13976.579419109,13385.333333333301,14100.6127744467,19322.9885809591
13655.3242669238,15416.7299530885,14787.875,15427.8100665939,20767.9120718328
14061.218127528,15921.8372703023,15378.541666666699,15834.3510668303,21277.7880925209
14106.5230569883,15980.5244806916,15399,15880.3038581259,21341.2397643155
14145.7782214875,15966.4582078201,15628.416666666699,15920.2067194145,21331.9337220811
14092.2252998075,15435.6560433369,15450.5,15867.3011149814,20805.8875687172
13622.4240387893,14831.6808591294,15082.875,15398.146806429,20206.6641873122
12456.5833585174,14027.6489610054,13619.375,14232.9524948177,19407.3798948253
13780.739979277,15579.1086292173,15041.583333333301,15557.7551048187,20963.5829826109
14184.1249799601,16331.2469776804,15461.5,15961.7854997775,21720.4605756376
14226.9334412886,16414.802721328,15490,16005.2401374056,21808.7513998439
14263.8288865867,16258.276773229,15424.75,16042.7816553569,21656.9563792547
14208.1721320333,16050.7525911333,15489.541666666699,15987.7706548279,21454.1589825286
13736.6357185012,15904.6384291889,15102.291666666699,15516.8796901284,21312.7674746747
12569.5339767187,15210.3776891977,13984.416666666699,14350.4228719651,20623.2252683081
13893.0007059239,16409.030376821,15174.291666666699,15674.5342017252,21826.5923798567
14296.3548827325,17313.0636204769,15396.25,16078.5324390305,22735.3359484581
14339.8695595055,17226.1802373267,14613.375,16122.692007966,22653.1588019468
14378.2756697063,16870.3470568981,16044.666666666699,16161.7429560669,22302.0277804772
14324.9903557566,16603.2554458509,15886.416666666699,16109.1022087687,22039.6342612901
13856.7309938779,16089.3516408391,15990.291666666699,15641.4871530434,21530.4244915746
12693.8449688516,15310.9646918784,14437.083333333301,14479.2449512959,20756.7275318362
14022.4871788894,16813.68315447,15443.458333333301,15808.5307004705,22264.1319480209
14431.9856862118,17355.492608329,15868.708333333301,16218.6722430989,22810.6233302435
14482.610670392,17408.7188834912,16164.625,16269.9411243806,22868.527518895
14529.0783986732,16837.5264013651,16313.708333333301,16317.0527240071,22302.0089456948
14484.7798244884,16027.1308052033,16115.041666666699,16273.3977752479,21496.2832641625
14026.3949834666,15968.1067606914,15941.666666666699,15815.6563206806,21441.9251502065
12874.2232338077,14912.3032445149,14639.5,14664.1274926224,20390.783590692
14214.3613144079,16924.3626252058,16256.041666666699,16004.9082242056,22407.5009642872
14636.0696288469,16981.9021664214,16822.875,16427.2586954828,22469.6945447424
14699.5419042446,17035.9905477719,17024.1666666667,16491.3739921306,22528.4330217186
14759.4099306607,16020.4544820553,17286.125,16551.885013801,21517.5431180214
14728.9729833731,15296.9687850875,17238.7083333333,16522.0908113051,20798.6996594327
14284.8130881535,16014.2300079102,16875.5,16078.5734124814,21520.5992069177
13147.1261671001,15169.3680107651,15425.875,14941.5285089922,20680.3716306
14501.9010290303,15879.5731927568,16727.7916666667,16296.9450984077,21395.2073394246
14938.2866032115,17173.5006115445,17168.2083333333,16733.9718817159,22693.7614008498
15016.3625562488,17538.4753348938,17167.4166666667,16812.6898760878,23063.3588923996
15090.6449888552,17363.1273311994,17106.1666666667,16887.6142882763,22892.6297921856
15074.3168062161,17279.6561932908,16939.4166666667,16871.9277941243,22813.7737027142
14643.843913859,16298.5007899684,16421.1666666667,16442.0962959149,21837.2295024224
13519.3072688641,13891.6547275123,15063.625,15318.2005155385,19434.9908071864
14886.5827432481,13248.8311861664,13902.75,16686.1165082243,18796.7708068068
15334.70919175,13261.7920706216,11305.083333333301,17134.882895946,18814.3314154913
15423.6598579443,13648.268969198,11437.291666666699,17224.4742649754,19205.4042310376
15507.8488102289,15013.3650836665,12220.625,17309.3037871683,20575.0924646548
15500.3619969552,15501.5164494747,14095.666666666699,17302.4571777976,21067.8321611902
15077.5740689271,15454.6994578962,14550.125,16880.3090805243,21025.5997212778
13959.480996195,15142.7255077627,14312.666666666699,15762.8552273076,20718.2065530717
15331.880433842,16244.2935426293,15930.666666666699,17135.893452971,21824.3516094109
15783.7402276193,17042.0350609935,16973.5833333333,17588.3913686235,22626.6663980389
15874.9701927413,17346.9259704064,17504.1666666667,17680.2601266283,22936.1268357149
15959.9288574925,16866.7297898189,17575.25,17765.857359803,22460.49645056
15951.6547617122,16316.7403202719,17450.7083333333,17758.2213749531,21915.0690527486
15526.4834598309,15782.9759783175,17024.4583333333,17333.6877195311,21385.8630679284
14404.3802574336,14998.2600995748,15606.833333333301,16212.2214626736,20605.7018407776
15771.1206386389,16878.3492559532,17220.8333333333,17579.598269463,22490.3419522277
16215.6587782315,17263.4813641472,17706.7916666667,18024.7720833868,22880.0213279588
16297.8992753555,17405.8707145687,17449.9166666667,18107.6488399552,23026.9542673322
16372.2038042727,17408.126050272,17641.8333333333,18182.5893251499,23033.7495223151
16351.6222763792,17241.449989734,17534.875,18162.6432233897,22871.6097202618
15912.5096674944,16244.2516379045,17145.375,17724.1655097624,21878.9439749636
14774.8585438651,15486.081939655,15378.333333333301,16587.1485220119,21125.3032400977
16124.4792487078,17070.0540215539,17230.7916666667,17937.4027917374,22713.8006510034
16550.3681477441,18146.814686807,17601.5833333333,18363.9244630747,23795.0830196217
16612.4790749777,17636.4017150577,17232.7916666667,18426.6687114156,23289.1881342966
16665.2296785074,17051.9801833236,17626.3333333333,18480.0523102127,22709.2810807115
16621.7322646548,16753.1565044892,17929.5,18437.1873508691,22414.9682803823
16158.4102982369,17209.8873835138,17433.625,17974.4973093902,22876.206446865
14995.3305959269,16413.8697746781,15937.416666666699,16812.0487872577,22084.6925430029
16318.383177663,17431.0585514663,17595.875,18135.7320051124,23106.3814508092
16716.6491772983,18181.0338404824,17859.875,18534.6278893831,23860.8533053827
16750.1719560456,18300.1082519191,17690.9583333333,18568.7811516887,23984.4207253776
16773.4631203605,16848.1968575394,17810.9583333333,18592.7025407787,22536.9987909847
16699.733043927,16246.6946711263,17806.4583333333,18519.6022300692,21939.9825243817
16205.5070524753,15983.8042985907,17272.4583333333,18026.005570268,21681.5745398412
15010.9573088091,15067.1266858705,15980.125,16832.0845232785,20769.37579163
16302.0823629625,16545.0424578852,17438.625,18123.8378524239,22251.7669129636
16668.074768196,16727.545818813,17644.125,18490.4579168919,22438.7421162838
16669.0919054751,16151.0263707572,16635.2916666667,18492.1034562264,21866.6910119253
16659.7617167754,15844.286553416,14640.75,18483.4015686041,21564.4160477853
16553.4129452237,16115.3023958154,17101.25,18377.6808078141,21839.8932610571
16026.6910388474,16071.9432215578,17081.2083333333,17851.5866560595,21800.9919834784
14799.8897530891,15189.9169936897,15633.208333333301,16625.4126763738,20923.4201861993
16059.1304145923,16629.8511148359,17356.5416666667,17885.2804148162,22367.8052799172
16393.7292444076,16959.6407126089,17856.4583333333,18220.5059038943,22702.0424002853
16363.9678806254,17048.9645439958,17814.9583333333,18191.372141225,22795.8103123006
16324.5987981307,17418.4245894434,17870.3333333333,18152.630761449,23169.711004389
16189.07522089,16758.3571779866,18044,18017.7347994982,22514.0808135334
15634.1666810647,16706.8811669665,17657.2083333333,17463.4538196775,22467.0386049926
14380.2902578175,15751.8086674374,16109.75,16210.2047049774,21516.3964977079
15613.689456272,17244.3053906584,17674.0833333333,17444.2311735769,23013.3202107951
15923.8011230452,17182.7599602451,17830.3333333333,17754.9698755327,22956.1983756966
15871.0255369959,17265.7570126818,17719.0833333333,17702.8224378038,23043.6156366936
15810.2313719463,17084.7252504133,17565.2083333333,17642.6566823083,22867.0007039974
15654.985126318,16741.6380265698,17402.875,17488.0389039563,22528.3269384758
15082.1661740254,16695.6976668508,16839.9583333333,16915.8484920477,22486.796673536
13812.2974700848,15684.888457504,15414.5,15646.6081866839,21480.3942031042
15031.7238725759,16954.437831914,17125.6666666667,16866.6630381095,22754.3469682143
15329.978479141,17530.341529111,17374.4583333333,17165.5459247421,23334.6507155169
15267.5521190472,17109.9577094501,17700.375,17103.7489992029,22918.6636129582
15199.3977005549,16862.6119388485,16808.9166666667,17036.2242918694,22675.7112340184
15039.1590121319,16251.2492186631,16454.3333333333,16876.6153600574,22068.7385875884
14463.7851360374,16024.0278315731,15641.833333333301,16301.8712724017,21845.9039638534
13193.8605124874,15059.9715344299,15177.666666666699,15032.5762241133,20886.231127142
14415.7826213153,16211.5035951534,17170.3333333333,16255.1278560855,22042.1433528236
14719.1276850869,16523.595950365,17752.0833333333,16559.1021399933,22358.6125849411
14664.4195408985,16215.8535730322,17715.7083333333,16505.0242033499,22055.2438038554
14606.633387193,15470.6451412981,17410.125,16447.868334597,21314.4056950758
14459.4240110277,13793.967016503,17458.125,16301.2890573818,19642.0946272809
13899.739661461,11535.9576893348,14998.291666666699,15742.2345750926,17388.4490984697
12648.151614564,10058.3432070665,12219.083333333301,14491.2758876884,15915.195163199
13891.0314043482,12213.263848987,12088.708333333301,15734.784659557,18074.4731080144
14217.9161309262,13371.2659796354,12682.583333333301,16062.2977110837,19236.8293046846
14189.2770003937,14996.6247453056,13445.666666666699,16034.2875082337,20866.5389067067
14160.0228098206,15140.3226379596,16060.416666666699,16005.6619136114,21014.5844132189
14043.7279895503,14938.9580104398,16638.8333333333,15889.9950707182,20817.5641842132
13517.2463748477,14802.5553887113,15959.416666666699,15364.1407475704,20685.5027527782
12301.0407582917,14269.5483323308,14687.958333333301,14148.5614424782,20156.8336855676
13581.3602025206,15108.0143399337,16510.3333333333,15429.5063317709,20999.6344882877
13947.6055293022,15155.050855625,16896.5,15796.3759454548,21051.0026120886
13960.0981433251,15376.9337141816,17217.9166666667,15809.492932188,21277.2138987661
13973.5839071883,14835.2748110962,17340.2916666667,15823.6022174828,20739.8802508064
13901.4616819824,14610.9476204122,15804.791666666699,15752.1023739973,20519.8751492206
13420.3977067423,14424.2322782833,15867.833333333301,15271.6595746135,20337.4787371049
12250.6558684015,13684.3948614763,15332.791666666699,14102.5374184031,19601.9570981427
13578.2758410336,14674.0802862459,17370.9166666667,15430.7757009169,20595.9551554808
13992.4395084494,15080.0901239773,17997.125,15845.556028671,21006.2744873708
14053.2408255312,15275.9158179346,18028.2083333333,15906.9736074012,21206.4065439188
14115.1908306497,15118.5178443972,17969.5416666667,15969.5385652904,21053.311808221
14091.4474183072,14755.3185583879,17840.5416666667,15946.4085346993,20694.4126420924
13658.4310389334,14546.8707202597,17508.2916666667,15514.0039282607,20490.2618126538
12536.156370033,13637.1634448614,15415.25,14392.3391696291,19584.848441497
13910.4119289993,15471.9138269857,17555.4166666667,15767.2029315379,21423.8896301336
14370.1280322041,16450.113672151,17738.3333333333,16227.5252938946,22406.3771907769
14475.1482453573,15862.9101568568,17236.5,16333.1511022842,21823.4583065968
14579.7360262481,15720.4736271778,16948.0833333333,16438.3429570543,21685.3033303146
14596.806157004,15494.0781476445,16563.9583333333,16456.0154274006,21463.1863330837
14202.5421201233,15360.0369059404,15949.708333333301,16062.3520072783,21333.4205091868
13116.7294492383,14232.2683945501,14424.041666666699,14977.1380298976,20209.9243576838
14524.9370112355,15391.052177202,16376.083333333301,16385.9425682786,21372.9774488552
15015.8866103203,15688.9926380512,16749.7083333333,16877.4872462493,21675.1841733846
15149.2260448025,16055.9813587099,16841.75,17011.4211832704,22046.4361193897
15279.0373034193,15077.212144746,17063.0833333333,17141.825574635,21071.9270989208
15318.069484118,15165.6364038253,17165.7083333333,17181.4493627484,21164.6085261027
14942.3575755368,14899.9965852211,17042.125,16806.3276025261,20903.2228566452
13871.5571184839,14083.5091699173,15401.041666666699,15736.1156905697,20090.9865779456
15291.1266908668,14999.1769561413,16943.2916666667,17156.2724621303,21010.9024946224
15789.6985941197,15656.4435788927,17238.3333333333,17655.4300917028,21672.4142480433
15926.8528601264,15301.4322027258,17242.4583333333,17793.1699708252,21321.6450091086
16056.6262545763,15180.730567935,17479.7083333333,17923.5281270211,21205.1825244361
16091.745849811,14797.7591788547,17289.875,17959.2315239279,20826.4473046616
15708.2482986785,14854.9556691132,16840.3333333333,17576.3169228154,20887.8769896925
14625.8148192138,13985.8023796561,15208.916666666699,16494.465437956,20022.9539267315
16029.9538274619,15835.9953084025,16757.375,17899.1857769672,21877.374119933
16509.3715917827,15463.8025773582,17037.0833333333,18379.1841142512,21509.4056975163
16623.7460244306,15233.7475111711,16951.25,18494.1397431548,21283.5719903209
16727.2352847039,15406.1955709149,17046.4583333333,18598.2101134291,21460.2384655906
16732.7107666888,14941.3824844758,16869.7916666667,18604.2665309031,20999.6408573606
16316.3756047232,14335.47265134,16418.2083333333,18188.5122532504,20397.9435712442
15198.09870966,13755.5328528901,14710.583333333301,17070.8160983153,19822.21339473
16563.5962781664,15190.9815996633,16134.333333333301,18436.8945593313,21261.86884444
17001.8011549525,15571.9332773969,16168.5,18875.6803879052,21647.0243121756
